parameter_id,IMPC_CBC_001_001
gene_symbol,Cmpk1
pvalue,0.4519936
gene_accession_id,MGI:1913838
parameter_name,Sodium
mouse_strain,C57BL
analysis_id,21u6hfa2eevq0em
mouse_life_stage,Early adult
