mouse_life_stage,E12.5
gene_symbol,Wars2
parameter_id,IMPC_IPG_011_001
mouse_strain,C57BL
analysis_id,0tln5rz3ado0jv0
parameter_name,Initial response to glucose challenge
gene_accession_id,MGI:1917810
pvalue,0.4191793
