pvalue,0.8693281
mouse_life_stage,Late adult
gene_accession_id,MGI:2446186
parameter_name,Latency to first transition into dark
mouse_strain,C57BL
analysis_id,7gnf696rl1r4e9e
gene_symbol,Lpgat1
parameter_id,IMPC_LDT_006_001
