pvalue,0.07012876
mouse_life_stage,Early adult
analysis_id,fl03mt7kp3713pt
parameter_id,UCDLA_EYE_017_001
gene_symbol,Atrn
parameter_name,Lens Opacity
mouse_strain,C57BL
gene_accession_id,MGI:1341628
