parameter_id,MGP_PBI_004_001
pvalue,0.606057
analysis_id,42z9b73gy0x0b7i
mouse_life_stage,Early adult
gene_symbol,Inpp1
mouse_strain,129SV
parameter_name,CD8+ alpha beta T cell percentage
gene_accession_id,MGI:104848
