parameter_id,MGP_IMM_073_001
pvalue,0.126284
gene_symbol,Tbl1xr1
gene_accession_id,MGI:2441730
parameter_name,Effector CD4+ T helper cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,36527vq7ym4bl4k
