parameter_id,IMPC_XRY_021_001
mouse_life_stage,Early adult
analysis_id,288a90m3j244v2b
pvalue,0.06349976
gene_symbol,Sgip1
gene_accession_id,MGI:1920344
mouse_strain,C57BL
parameter_name,Humerus
