parameter_id,IMPC_XRY_022_001
analysis_id,7491c9yk6b8o10i
gene_symbol,Fgb
mouse_strain,C57BL
mouse_life_stage,E12.5
pvalue,0.5944289
gene_accession_id,MGI:99501
parameter_name,Radius
