mouse_life_stage,E18.5
gene_accession_id,MGI:2685277
mouse_strain,C57BL
parameter_name,Total NK cells - % of CD45+
pvalue,0.8024058
gene_symbol,Zyg11b
analysis_id,hir371036ce1e8p
parameter_id,MGP_IMM_033_001
