parameter_id,IMPC_HEM_037_001
parameter_name,Basophil cell count
analysis_id,202e0oovw796snv
mouse_strain,C57BL
pvalue,0.3873842
gene_symbol,Dcaf12
gene_accession_id,MGI:1916220
mouse_life_stage,Early adult
