pvalue,0.7525138
mouse_strain,C57BL
gene_symbol,Traf6
gene_accession_id,MGI:108072
analysis_id,e3949cj600ry391
parameter_name,Tremor
mouse_life_stage,Early adult
parameter_id,TCPLA_CSD_030_001
