parameter_id,JAX_LDT_002_001
pvalue,0.5833163
parameter_name,Light side time spent
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_accession_id,MGI:95835
gene_symbol,Hspa5
analysis_id,r30fm240xqatrpj
