parameter_id,IMPC_XRY_027_001
parameter_name,Joints
gene_symbol,Rhbg
mouse_life_stage,Early adult
pvalue,0.5471041
analysis_id,5l8l141o9l8y6a3
gene_accession_id,MGI:1927379
mouse_strain,C57BL
