mouse_life_stage,Middle aged adult
pvalue,0.09520329
analysis_id,s5g4u941195703z
parameter_id,HMGULA_CBC_017_001
gene_accession_id,MGI:1917604
mouse_strain,C57BL
parameter_name,Triglycerides
gene_symbol,Secisbp2l
