parameter_id,MGP_MLN_005_001
analysis_id,d70o42697218j1f
mouse_life_stage,Early adult
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
mouse_strain,C57BL
gene_symbol,Tbl1xr1
pvalue,0.8841306
gene_accession_id,MGI:2441730
