gene_symbol,Slc30a4
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,36hx1v6c91ud730
gene_accession_id,MGI:1345282
parameter_id,IMPC_DXA_004_001
pvalue,0.8601079
