parameter_id,IMPC_EYE_059_001
mouse_life_stage,Early adult
pvalue,0.5551921
gene_symbol,Kcng1
mouse_strain,C57BL
analysis_id,0ku1p92byjafvqz
gene_accession_id,MGI:3616086
parameter_name,Mean right eye lens density
