mouse_strain,129SV
gene_symbol,Mms22l
analysis_id,08zn6870efm6ddn
gene_accession_id,MGI:2684980
parameter_name,Breath rate during sleep mean
pvalue,0.6600826
parameter_id,JAX_SLW_013_001
mouse_life_stage,Early adult
