parameter_id,MGP_MLN_009_001
gene_symbol,Ahctf1
parameter_name,Effector Treg cells - % of Treg
analysis_id,7u4420y91r6jr65
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
mouse_strain,C57BL
pvalue,0.4713198
