parameter_id,JAXLA_CSD_041_002
mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
pvalue,0.3080503
analysis_id,0v033qp84vcx8oa
parameter_name,Hindpaw - size
mouse_strain,C57BL
