parameter_id,JAX_OFD_020_001
pvalue,0.9713814
gene_symbol,Gja10
analysis_id,hw75w163no036km
parameter_name,Distance travelled - total
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1339969
