parameter_id,IMPC_IMM_065_001
gene_symbol,Ssr2
gene_accession_id,MGI:1913506
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,v2ruo51pcpub3g4
pvalue,0.8912157
parameter_name,B2B Cells
