mouse_strain,C57BL
parameter_name,Activity (body position)
mouse_life_stage,Early adult
gene_symbol,Steap3
gene_accession_id,MGI:1915678
parameter_id,IMPC_CSD_029_001
analysis_id,454e1f7mbc9mxnn
pvalue,0.5997232
