parameter_id,IMPC_IMM_013_001
pvalue,0.8134759
gene_accession_id,MGI:88174
gene_symbol,Bmi1
analysis_id,2cf06c68231seuo
parameter_name,DN NKT cells
mouse_life_stage,E15.5
mouse_strain,C57BL
