parameter_id,MGP_IMM_081_001
pvalue,0.424757
analysis_id,e47267w06ku9u60
gene_accession_id,MGI:1924360
mouse_life_stage,Early adult
gene_symbol,Gpbp1l1
mouse_strain,C57BL
parameter_name,Effector CD8+ T cells - % of CD45+
