parameter_id,IMPC_HEM_037_001
parameter_name,Basophil cell count
gene_accession_id,MGI:1860103
mouse_life_stage,Early adult
pvalue,0.2569449
mouse_strain,C57BL
analysis_id,5el41c5hyp234ix
gene_symbol,Slc2a8
