gene_symbol,Slc17a9
parameter_name,cDCs CD11b Type
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_073_001
analysis_id,qbb01547fpgm9ku
mouse_strain,C57BL
pvalue,0.2126617
gene_accession_id,MGI:1919107
