parameter_id,M-G-P_014_001_009
gene_symbol,Atg4c
gene_accession_id,MGI:2651854
parameter_name,lens
mouse_life_stage,Early adult
analysis_id,349gr0j90fh90g4
pvalue,0.8509275
mouse_strain,C57BL
