mouse_strain,C57BL
gene_accession_id,MGI:1923959
analysis_id,680235n35b40qnk
gene_symbol,Arpc2
pvalue,0.6788992
parameter_id,IMPC_GEO_048_002
mouse_life_stage,Early adult
parameter_name,Anophthalmia
