parameter_id,JAX_OFD_022_001
gene_accession_id,MGI:1914583
mouse_life_stage,Early adult
pvalue,0.6541845
mouse_strain,C57BL
parameter_name,Percentage center time
gene_symbol,Stk35
analysis_id,969738pw2wd78cu
