mouse_life_stage,E12.5
gene_symbol,Fgb
pvalue,0.565741
gene_accession_id,MGI:99501
parameter_name,HR
mouse_strain,C57BL
parameter_id,IMPC_ECG_002_001
analysis_id,467545qcc0f70wm
