parameter_id,IMPC_CBC_053_001
mouse_strain,C57BL
gene_accession_id,MGI:1336200
mouse_life_stage,Early adult
parameter_name,Thyroxine
analysis_id,3ed4e7cepj2siyg
pvalue,0.8321278
gene_symbol,Hpca
