mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
parameter_id,IMPC_EYE_026_001
analysis_id,tg7j990502k204n
gene_symbol,Slc30a4
pvalue,0.7273938
mouse_strain,C57BL
parameter_name,Retinal Blood Vessels Pattern
