mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
mouse_strain,C57BL
parameter_name,Effector gd T cells - % of gd T cells
gene_symbol,Slc30a4
analysis_id,7gb3u6e868cjl0f
pvalue,0.7433225
parameter_id,MGP_IMM_020_001
