pvalue,0.19683
gene_accession_id,MGI:1925049
gene_symbol,Sla2
analysis_id,e01og22q9ihyupp
parameter_id,JAXLA_CSD_077_001
mouse_life_stage,Early adult
parameter_name,Contact righting
mouse_strain,C57BL
