gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
mouse_strain,C57BL
pvalue,0.8627112
analysis_id,y2dy65815nz7c4l
parameter_name,Periphery average speed
mouse_life_stage,E9.5
parameter_id,JAX_OFD_013_001
