gene_symbol,Frmpd1
parameter_id,M-G-P_014_001_001
mouse_life_stage,Early adult
parameter_name,Eye
gene_accession_id,MGI:2446274
mouse_strain,C57BL
pvalue,0.8903702
analysis_id,j251fo2i39oin57
