parameter_id,IMPC_CSD_051_002
gene_symbol,Secisbp2l
pvalue,0.860176
mouse_strain,C56BL
analysis_id,78f3179gf4mb2xq
gene_accession_id,MGI:1917604
parameter_name,Hindlimb nail - number
mouse_life_stage,Late adult
