parameter_id,IMPC_IMM_063_001
gene_symbol,Zmynd19
gene_accession_id,MGI:1914437
pvalue,0.2919624
parameter_name,B Cells
mouse_life_stage,Early adult
analysis_id,05tn82428atdj65
mouse_strain,C57BL
