parameter_id,IMPC_CBC_008_001
mouse_life_stage,Early adult
pvalue,0.3836207
mouse_strain,C57BL
analysis_id,3l003416w887776
gene_symbol,Tubb4b
parameter_name,Total bilirubin
gene_accession_id,MGI:1915472
