parameter_id,M-G-P_007_001_010
analysis_id,kf1gwfw0w27hr4g
gene_accession_id,MGI:1346344
parameter_name,center - distance
pvalue,0.8183595
mouse_life_stage,Early adult
mouse_strain,B6J
gene_symbol,Nr0b2
