mouse_strain,C57BL
analysis_id,mr93t0d7kdn5r7s
mouse_life_stage,Early adult
gene_accession_id,MGI:3522699
parameter_name,Follicular B Cells (CD21/35+)
pvalue,0.8652006
gene_symbol,Trpa1
parameter_id,IMPC_IMM_067_001
