parameter_id,MGP_IMM_010_001
mouse_strain,C57BL
gene_accession_id,MGI:2135738
mouse_life_stage,Early adult
parameter_name,Effector Treg cells - % of Treg
analysis_id,wt11akl4e5j6477
gene_symbol,Abo
pvalue,0.9356736
