parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
pvalue,0.8813612
gene_symbol,Kdm4c
gene_accession_id,MGI:1924054
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,e7kbu5537p9fdo2
