parameter_id,IMPC_CBC_013_001
analysis_id,s4iu0xei2740pv6
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.3009825
gene_symbol,F2
parameter_name,Alanine aminotransferase
