parameter_id,IMPC_EYE_008_001
mouse_strain,C57BL
parameter_name,Corneal opacity
gene_symbol,Slc30a4
analysis_id,p6n2v0p8708lw9d
pvalue,0.2598765
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
