parameter_id,IMPC_CBC_013_001
gene_accession_id,MGI:88461
mouse_strain,C50BL
parameter_name,Alanine aminotransferase
pvalue,0.8798803
mouse_life_stage,Early adult
gene_symbol,Col6a3
analysis_id,z2wyp0h14jcorv9
