parameter_id,IMPC_ABR_004_001
parameter_name,6kHz-evoked ABR Threshold
analysis_id,244njt6553z6gpn
pvalue,0.4072127
mouse_life_stage,E12.5
gene_accession_id,MGI:99501
gene_symbol,Fgb
mouse_strain,C57BL
