parameter_id,ESLIM_014_001_008
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Cornea vascularisation
pvalue,0.3643785
analysis_id,xth0s4or267jc47
