mouse_life_stage,Early adult
pvalue,0.7071793
parameter_name,PP3 + pulse startle magnitude
mouse_strain,C57BL
gene_accession_id,MGI:2677850
analysis_id,3mt8hy384s98xkr
parameter_id,ESLIM_011_001_009
gene_symbol,Abitram
