parameter_id,M-G-P_005_001_004
gene_accession_id,MGI:2444554
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.278721
parameter_name,Bone Mineral Density (excluding skull)
analysis_id,wpi986t60e68k47
gene_symbol,Mapkap1
