parameter_id,IMPC_CBC_024_001
mouse_strain,C57BL
gene_symbol,Sfpq
gene_accession_id,MGI:1918764
pvalue,0.8941
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_life_stage,Early adult
analysis_id,3zsive63195kifq
