parameter_id,IMPC_CSD_012_001
analysis_id,d5446ot1d2v1982
gene_symbol,Maco1
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913396
pvalue,0.3711356
parameter_name,Coat - hair distribution - head
