parameter_id,IMPC_ABR_008_001
pvalue,0.3940309
gene_accession_id,MGI:95835
analysis_id,l00tuq6ua825937
mouse_strain,C57BL
parameter_name,18kHz-evoked ABR Threshold
gene_symbol,Hspa5
mouse_life_stage,E9.5
