pvalue,0.5302714
analysis_id,w8fjrb2iah3p2c8
parameter_name,Eye
mouse_life_stage,Early adult
gene_symbol,Ddx27
parameter_id,M-G-P_014_001_001
mouse_strain,C57BL
gene_accession_id,MGI:2385884
