parameter_id,MGP_MLN_031_001
gene_symbol,Hrnr
parameter_name,Total NK cells - % of CD45+
analysis_id,ss30yoeoa690a77
mouse_life_stage,Early adult
gene_accession_id,MGI:3046938
pvalue,0.675486
mouse_strain,C57BL
