parameter_id,IMPC_EYE_004_001
gene_symbol,Wars2
pvalue,0.8503603
mouse_strain,C57BL
analysis_id,v082210kqgv7aa8
mouse_life_stage,Early adult
parameter_name,Eyelid morphology
gene_accession_id,MGI:1917810
