parameter_id,IMPC_CSD_030_001
mouse_life_stage,Early adult
pvalue,0.9707582
gene_accession_id,MGI:2444777
parameter_name,Tremor
analysis_id,3z17m4083l43h4j
gene_symbol,Ncaph
mouse_strain,C57BL
