gene_symbol,Slc30a4
parameter_id,MGP_CSD_067_001
gene_accession_id,MGI:1345282
pvalue,0.4778184
analysis_id,ee51l6bm13d8160
parameter_name,Snout size
mouse_life_stage,Late adult
mouse_strain,C57BL
