mouse_life_stage,Early adult
gene_symbol,Bach2
analysis_id,e5mtf0da47p9998
pvalue,0.6053395
mouse_strain,C57BL
parameter_name,Neutrophil percentage
parameter_id,MGP_PBI_019_001
gene_accession_id,MGI:894679
