parameter_id,IMPC_ACS_034_001
pvalue,0.8174367
analysis_id,y0116dng57vf5lh
mouse_life_stage,Early adult
gene_accession_id,MGI:1913405
gene_symbol,Ufc1
mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI2
