parameter_id,IMPC_XRY_066_001
analysis_id,1r2r04l6288o6r9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Sacral processes
gene_symbol,Rab17
pvalue,0.1173469
gene_accession_id,MGI:104640
