parameter_id,MGP_IMM_036_001
pvalue,0.1386776
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Abo
parameter_name,KLRG1+ NK cells - % of NK cells
gene_accession_id,MGI:2135738
analysis_id,qg4a27452e4f92a
