parameter_id,IMPC_IMM_004_001
parameter_name,NKT cells (panel A)
gene_symbol,Morn5
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1922745
analysis_id,9uoo8713g14n5gg
pvalue,0.5989212
